taskId,subset,loss_train,loss_eval
44d8ac46,train,0.0002228492958238,0.0007353350520133
44f52bb0,train,5.4278734751278535e-05,5.428921940620057e-05
4522001f,train,0.0008645455236546,0.0027748714201152
4612dd53,train,0.0003329701139591,0.0005213640397414
46442a0e,train,0.0008375467150472,0.0017359935445711
469497ad,train,0.0077917738817632,0.0247856918722391
46f33fce,train,0.0063059357926249,0.0083741238340735
47c1f68c,train,0.0012737259967252,0.0029750799294561
484b58aa,train,0.0042158067226409,0.0044332244433462
48d8fb45,train,0.0003983993956353,0.0004176370857749
4938f0c2,train,0.0009300197707489,0.0019506246317178
496994bd,train,0.0002926864835899,0.0012196691241115
49d1d64f,train,0.000280873326119,0.0004986272542737
4be741c5,train,0.0001832281704992,0.0002238629676867
4c4377d9,train,0.0007002296624705,0.0005892228218726
4c5c2cf0,train,0.0013940334320068,0.0025294057559221
50846271,train,0.0008732082205824,0.0016518533229827
508bd3b6,train,0.0007057185284793,0.0009212223812937
50cb2852,train,0.0007416495354846,0.0021017775870859
5117e062,train,0.0003856209805235,0.0004346468485891
5168d44c,train,0.0003930397797375,0.0008036686922423
539a4f51,train,0.0030174714047461,0.0044619664549827
53b68214,train,0.0007446029339917,0.001113622682169
543a7ed5,train,0.0030541198793798,0.0036010541953146
54d82841,train,0.0001399828470312,0.0002879755047615
54d9e175,train,0.0012184836668893,0.0023975472431629
5521c0d9,train,0.002072749659419,0.0052389996126294
5582e5ca,train,0.0002233363484265,0.0004406378720887
5614dbcf,train,0.0002874463971238,0.0002962442522402
56dc2b01,train,0.0009813428623601,0.000967729021795
56ff96f3,train,0.0008013377082534,0.0017907758010551
57aa92db,train,0.0007476510945707,0.013378414325416
5ad4f10b,train,0.0004543104150798,0.000496449356433
5bd6f4ac,train,0.0003408324264455,0.0004119044169783
5c0a986e,train,0.0005555445095524,0.0006070890813134
5c2c9af4,train,0.011972727254033,0.0125762810930609
5daaa586,train,0.0020558696705847,0.0031930312979966
60b61512,train,0.0003274127957411,0.0007846420630812
6150a2bd,train,0.0002213594998465,0.000315503362799
623ea044,train,0.0013427750673145,0.0022465230431407
62c24649,train,0.0010349687654525,0.0013730416540056
63613498,train,0.0002485096920281,0.0003381923888809
6430c8c4,train,0.0002697431191336,0.0002561397559475
6455b5f5,train,0.0014918055385351,0.0040142061188817
662c240a,train,0.0003215360920876,0.0004014727601315
67385a82,train,9.907423373078927e-05,0.00011984147568
673ef223,train,0.0008740341872908,0.0039107832126319
6773b310,train,0.0002503950090613,0.000313841010211
67a3c6ac,train,0.0012017708504572,0.0003449497453402
67a423a3,train,0.0003123789501842,0.0007459999178536
67e8384a,train,0.0012198936892673,0.0011876464122906
681b3aeb,train,0.0003976519801653,0.0004581599205266
6855a6e4,train,0.0005708773969672,0.0012513026595115
68b16354,train,0.0012980832252651,0.001933021354489
694f12f3,train,0.0004508751444518,0.0009554568096064
6a1e5592,train,0.0008807015838101,0.0012407189933583
6aa20dc0,train,0.0018718588398769,0.0053338496945798
6b9890af,train,0.0027422693092375,0.008726947940886
6c434453,train,0.0006344188586808,0.0007730910438112
6cdd2623,train,0.0012362616835162,0.003688208758831
6cf79266,train,0.0011217285646125,0.0025662507396191
6d0160f0,train,0.0004088593705091,0.0004544916737359
6d0aefbc,train,0.0004265351744834,0.0006271906895563
6d58a25d,train,0.0013229430187493,0.0037153630983084
6d75e8bb,train,0.0001901577634271,0.0008395928307436
6e02f1e3,train,0.0002320792264072,0.0002570745709817
6e19193c,train,0.000554505852051,0.0005029115709476
6e82a1ae,train,0.0004380334576126,0.0006664672982878
6ecd11f4,train,0.0005722202477045,0.0008045681170187
6f8cd79b,train,0.0001486474502598,0.0005184700130484
6fa7a44f,train,0.0005303868092596,0.0006452102679759
72322fa7,train,0.0005465866415761,0.001503488398157
72ca375d,train,0.000340547034284,0.0006106839864514
73251a56,train,0.0022122503723949,0.0028528370894491
7447852a,train,0.0004863235517404,0.0013082380173727
7468f01a,train,0.001081193680875,0.0021428265608847
746b3537,train,8.642479224363342e-05,0.0002465327852405
74dd1130,train,0.0002487237215973,0.0003662604140117
75b8110e,train,0.0006265843985602,0.000642308499664
760b3cac,train,0.0003406442119739,0.0004107026325073
776ffc46,train,0.0007825987413525,0.0009143127244897
77fdfe62,train,0.0003494860429782,0.0010187190491706
780d0b14,train,0.0002894447534345,0.0004812557308468
7837ac64,train,0.0004872413410339,0.0005071905325166
794b24be,train,7.863662176532671e-05,8.00195848569274e-05
7b6016b9,train,0.005417943932116,0.0105453683063387
7b7f7511,train,0.0003591617278289,0.0005637794383801
7c008303,train,0.0012973602861166,0.0012473112437874
7ddcd7ec,train,0.0003551795089151,0.0007454911246895
7df24a62,train,0.001658382709138,0.0036121984012424
7e0986d6,train,0.0001687793264864,0.0009894090471789
7f4411dc,train,0.0001594099012436,0.0002776312758214
7fe24cdd,train,0.0011914218775928,0.0016435928409919
80af3007,train,0.0022005278151482,0.0023951621260493
810b9b61,train,0.0005097425892017,0.0010659450199455
82819916,train,0.0006469105719588,0.002195679815486
83302e8f,train,0.0089677358046174,0.0180447436869144
834ec97d,train,0.0001781441242201,0.0015208832919597
8403a5d5,train,0.0022061662748456,0.0034022361505776
846bdb03,train,0.0015757776563987,0.0018436067039147
855e0971,train,0.000942631450016,0.0015897181583568
85c4e7cd,train,0.0031696164514869,0.0087071973830461
868de0fa,train,0.0012406094465404,0.0090935351327061
8731374e,train,0.0020265136845409,0.0029217877890914
88a10436,train,0.0003737907100003,0.0005345059907995
88a62173,train,0.0001462929940316,0.0001457726175431
890034e9,train,0.0014187719207257,0.0018799111712723
8a004b2b,train,0.002922894898802,0.009668618440628
8be77c9e,train,0.0002916215744335,0.0002318291080882
8d5021e8,train,0.0007520196959376,0.0014658704167231
8d510a79,train,0.0005497580277733,0.0011375596513971
8e1813be,train,0.0008472048211842,0.0022426978684961
8e5a5113,train,0.0007906473474577,0.0009233792661689
8eb1be9a,train,0.0018917259294539,0.0062206550501286
8efcae92,train,0.0014744527870789,0.0019684855360537
8f2ea7aa,train,0.0009616035385988,0.0017433677567169
90c28cc7,train,0.0003325106808915,0.0004469343402888
90f3ed37,train,0.0009650081628933,0.0008199259755201
913fb3ed,train,0.0007726692711003,0.0022776599507778
91413438,train,0.0029051955789327,0.0087342308834195
91714a58,train,0.0003659155336208,0.0008131133508868
9172f3a0,train,0.0013134425971657,0.0033243976067751
928ad970,train,0.0012956940336152,0.0030232823919504
93b581b8,train,0.0007500398205593,0.0009670674917288
941d9a10,train,0.0004419430042617,0.0003354522050358
94f9d214,train,0.0002577621489763,0.000340206635883
952a094c,train,0.0003845834289677,0.0006794166984036
9565186b,train,8.615386468591169e-05,0.000393254274968
95990924,train,0.0005013144691474,0.0016319694695994
963e52fc,train,0.0007942130323499,0.0021541432943195
97999447,train,0.0005300652701407,0.0012277755886316
97a05b5b,train,0.0013989389408379,0.0026957497466355
98cf29f8,train,0.0009815443772822,0.0019396886928007
995c5fa3,train,0.0003546505759004,0.0004264939634595
99b1bc43,train,0.0003982083580922,0.0004155835777055
99fa7670,train,0.0003502430336084,0.0010133110918104
9aec4887,train,0.0014423604588955,0.0021877295803278
9af7a82c,train,0.0004065875546075,0.0010588947916403
9d9215db,train,0.0021888788323849,0.0032958362717181
9dfd6313,train,0.0001861234050011,0.0006904473993927
9ecd008a,train,0.0004082308732904,0.0004461055796127
9edfc990,train,0.0034365199971944,0.0044006113894283
9f236235,train,0.0005310507840476,0.0007374013075605
a1570a43,train,0.0005065544391982,0.0005398159264586
a2fd1cf0,train,0.0001830065157264,0.001408090814948
a3325580,train,0.0004496030160225,0.0005810569855384
a3df8b1e,train,0.0005235744174569,0.0007397235021926
a416b8f3,train,0.0007509356364607,0.0014833939494565
a48eeaf7,train,0.0002734698064159,0.0004105147963855
a5313dff,train,0.0002641403698362,0.0007914254674687
a5f85a15,train,0.0001855134178185,0.0007418752647936
a61ba2ce,train,0.000731052190531,0.0007840190082788
a61f2674,train,0.0002786738041322,0.0007953461608849
a64e4611,train,0.0050136568024754,0.0090192658826708
a65b410d,train,0.000197101951926,0.0006279107765294
a68b268e,train,0.0006231236620806,0.0005646560457535
a699fb00,train,0.0001869752886705,0.000343675725162
a740d043,train,0.0002189718943554,0.0001180446051876
a78176bb,train,0.000883141241502,0.0012425652239471
a79310a0,train,7.182756235124543e-05,0.0001763145555742
a85d4709,train,0.0003147862444166,0.0003561128978617
a87f7484,train,0.0003621470241341,0.0002297755418112
a8c38be5,train,0.0019704310689121,0.0022067602258175
a8d7556c,train,0.0010362891480326,0.0014584300806745
a9f96cdd,train,0.0002197093126596,0.0001846527884481
aabf363d,train,0.0005141998990438,0.0009069082443602
aba27056,train,0.0007019318290986,0.0020005193073302
ac0a08a4,train,0.003579857526347,0.0058911168016493
ae3edfdc,train,0.0004768385551869,0.0005032767658121
ae4f1146,train,0.0003479631268419,0.0003260569355916
aedd82e4,train,9.922886965796351e-05,0.0001979174558073
af902bf9,train,0.0004021546628791,0.0012081809109076
b0c4d837,train,0.0002023470005951,0.0001790690294001
b190f7f5,train,0.002691842848435,0.0084440661594271
b1948b0a,train,0.0002869234303943,0.0002656554279383
b230c067,train,0.0003945250937249,0.0008855190244503
b27ca6d3,train,0.0004051707801409,0.0042805694974958
b2862040,train,0.0011950301704928,0.0023082427214831
b527c5c6,train,0.0026638396084308,0.011799450032413
b548a754,train,0.0009647815022617,0.0035587286110967
b60334d2,train,0.0015182121424004,0.0018381593981757
b6afb2da,train,0.0014805505052208,0.0013758150162175
b7249182,train,0.0010772465029731,0.0020068620797246
b775ac94,train,0.0018963793991133,0.0031664674170315
b782dc8a,train,0.0026657376438379,0.0036944136954844
b8825c91,train,0.0014384383102878,0.0015798893291503
b8cdaf2b,train,0.0002496688684914,0.0005758113111369
b91ae062,train,0.0025564143434166,0.0062681050039827
b94a9452,train,0.0007978909416124,0.0017947166925296
b9b7f026,train,7.465233647963032e-05,7.584437844343483e-05
ba26e723,train,0.0005699936882592,0.0008206170168705
ba97ae07,train,0.0001630621554795,0.0003395958920009
bb43febb,train,0.0003254663606639,0.0013172815088182
bbc9ae5d,train,0.0003634522145148,0.0017950369510799
bc1d5164,train,0.0003357238310854,0.0003772536292672
bd4472b8,train,0.0008381888619624,0.0023031828459352
bda2d7a6,train,0.0015030764043331,0.0025117902550846
bdad9b1f,train,0.0003301373799331,0.0006080556777305
be94b721,train,0.0003505027561914,0.000495406333357
beb8660c,train,0.0005209266673773,0.0015908771893009
c0f76784,train,0.0005343731027096,0.0005927692400291
c1d99e64,train,0.0010742696467787,0.0097737181931734
c3e719e8,train,0.0024578138254582,0.0029817835893481
c3f564a4,train,0.0014758920297026,0.0021024954039603
c444b776,train,0.0016825335333123,0.0037799214478582
c59eb873,train,0.000825141032692,0.0039772875607013
c8cbb738,train,0.0007898067124187,0.0020053212065249
c8f0f002,train,6.432816007873043e-05,7.563001418020576e-05
c909285e,train,0.0021498852875083,0.001732725999318
c9e6f938,train,0.000205589341931,0.0005283994833007
c9f8e694,train,0.0016843572957441,0.003983914386481
caa06a1f,train,0.0025573289021849,0.0150497872382402
cbded52d,train,0.0002429375599604,0.0003152916615363
cce03e0d,train,0.0010044160299003,0.0022581312805414
cdecee7f,train,0.0004500290669966,0.0004678147961385
ce22a75a,train,0.0006892043165862,0.0022977390326559
ce4f8723,train,0.0003103634517174,0.0004532305465545
ce602527,train,0.0007824897766113,0.0006096552242524
ce9e57f2,train,0.0002113555383402,0.0004292167723178
cf98881b,train,0.0004889538395218,0.0005388652789406
d037b0a7,train,0.0001448385155526,0.0002117143012583
d06dbe63,train,0.0011175180552527,0.0016902446513995
d07ae81c,train,0.002467134501785,0.0038668313063681
d0f5fe59,train,0.0004152059264015,0.0009312809561379
d10ecb37,train,0.0001583352132001,0.0001891208230517
d13f3404,train,0.0006928779766894,0.0007517580525018
d22278a0,train,0.0029898628126829,0.0090865902602672
d23f8c26,train,7.877865573391318e-05,0.0003415160463191
d2abd087,train,0.0005629203515127,0.0008884171838872
d364b489,train,0.0010507084662094,0.0017531741177663
d406998b,train,0.000331224000547,0.0004633412754628
d43fd935,train,0.0004992944304831,0.0006915791309438
d4469b4b,train,0.0002183757751481,0.0002332443400518
d4a91cb9,train,0.0004739816358778,0.0011637324932962
d4f3cd78,train,0.0001446087408112,0.0004560231172945
d511f180,train,0.0003166155365761,0.0003939440648537
d5d6de2d,train,0.0004038091865368,0.0029656707774847
d631b094,train,8.527059981133789e-05,0.0001966610143426
d687bc17,train,0.0006422671722248,0.001391087542288
d6ad076f,train,0.0002649551315698,0.0008760625496506
d89b689b,train,0.0002151627559214,0.0002140498108929
d8c310e9,train,0.0005679567111656,0.0005929539329372
d90796e8,train,0.0002125110913766,0.0003916059795301
d9f24cd1,train,0.0005879468517377,0.0020950285252183
d9fac9be,train,6.615511665586382e-05,6.74951879773289e-05
dae9d2b5,train,0.0001977602223632,0.0001818850869312
db3e9e38,train,0.0004280501161701,0.00194950948935
db93a21d,train,0.0050988825969398,0.021286740899086
dbc1a6ce,train,0.0008001115056686,0.0050568259321153
dc0a314f,train,0.0011005982523784,0.0011697033187374
dc1df850,train,0.0002490114129614,0.0020293572451919
dc433765,train,0.000101812503999,0.0001017055983538
ddf7fa4f,train,0.0010132293682545,0.0018073555547744
de1cd16c,train,7.726191688561812e-05,7.943782111397013e-05
ded97339,train,0.0004069895076099,0.0006742438417859
e179c5f4,train,0.0007271296344697,0.0011826156405732
e21d9049,train,0.0008584432653151,0.0030964580364525
e26a3af2,train,0.0006285734707489,0.0018813997739925
e3497940,train,0.0006214182940311,0.0009518973529338
e40b9e2f,train,0.000416534137912,0.0012808128958567
e48d4e1a,train,0.0012637056643143,0.001636192551814
e5062a87,train,0.000567827897612,0.0009104840573854
e509e548,train,0.0008166704792529,0.0017092087073251
e50d258f,train,0.0005966088501736,0.0006905062473379
e6721834,train,0.0032810317352414,0.0065155164338648
e73095fd,train,0.0003968171076849,0.0013845736393705
e76a88a6,train,0.0007919276249594,0.0017882153624668
e8593010,train,0.0009909885702654,0.0011949624167755
e8dc4411,train,0.0009698959183879,0.00079384772107
e9614598,train,0.0001948304270626,0.0004490228311624
e98196ab,train,0.0011015768395736,0.0015804892173036
e9afcf9a,train,0.0003312180342618,0.0004149139858782
ea32f347,train,0.0004475913883652,0.0006038298015482
ea786f4a,train,0.0005129842320457,0.0017887622816488
eb281b96,train,0.0049352925270795,0.0100237233564257
eb5a1d5d,train,0.001206065993756,0.0039375619962811
ec883f72,train,0.0003027791972272,0.0005907557788304
ecdecbb3,train,0.0008940769475884,0.0037329464685171
ed36ccf7,train,0.0002148433850379,0.0002423797122901
ef135b50,train,0.000603460939601,0.0004948040586896
f15e1fac,train,0.002027180744335,0.0042223990894854
f1cefba8,train,0.0022333825472742,0.0041178823448717
f25fbde4,train,0.0010169720044359,0.0020453280303627
f25ffba3,train,0.0005417800857685,0.0010977498022839
f2829549,train,0.0002522974391467,0.0002869502350222
f35d900a,train,0.0025187421124428,0.004185086581856
f5b8619d,train,0.0011480652028694,0.00251852045767
f76d97a5,train,0.0005673576379194,0.0008805191027931
f8a8fe49,train,0.0005328308907337,0.0008770428830757
f8b3ba0a,train,0.000165926219779,0.0001662927534198
f8c80d96,train,0.0020419443026185,0.0019996247719973
f8ff0b80,train,0.0001779786398401,0.0001814610295696
f9012d9b,train,0.0001207280802191,0.0002839464286807
fafffa47,train,0.0001899120543384,0.0001555499184178
fcb5c309,train,0.0014850073494017,0.0021797441877424
fcc82909,train,0.0002996057155542,0.0010693203657865
feca6190,train,0.0033747730776667,0.0126128336414694
ff28f65a,train,0.0001530982117401,0.0002201331953983
ff805c23,train,0.0012071831151843,0.0012231523869559
00576224,eval,0.0013553890166804,0.0017240811139345
009d5c81,eval,0.0008828752906993,0.0014948021853342
00dbd492,eval,0.0006427668267861,0.006573470775038
03560426,eval,0.0011249374365434,0.00135808379855
05a7bcf2,eval,0.0107214273884892,0.0284038837999105
0607ce86,eval,0.001559579744935,0.0019874018616974
0692e18c,eval,0.0016730503411963,0.0018690135329961
070dd51e,eval,0.0011236701393499,0.003951343242079
08573cc6,eval,0.0016352544771507,0.0066303834319114
0934a4d8,eval,0.0011497625382617,0.0013442244380712
09c534e7,eval,0.0022243363782763,0.0083887036889791
0a1d4ef5,eval,0.0004310700751375,0.0006340605905279
0a2355a6,eval,0.0011675705900415,0.0034931525588035
0b17323b,eval,0.0002438548544887,0.0001991362514672
0bb8deee,eval,0.0013865046203136,0.0014749768888577
0becf7df,eval,0.0009344684658572,0.001208288129419
0c786b71,eval,0.0016118942294269,0.0020227648783475
0c9aba6e,eval,0.0005514565855264,0.0004941522493027
0d87d2a6,eval,0.0013122082455083,0.0080796983093023
0e671a1a,eval,0.0015773244667798,0.001650657155551
0f63c0b9,eval,0.0048162275925278,0.0058374754153192
103eff5b,eval,0.0013419388560578,0.0030191093683242
11e1fe23,eval,0.0003240952210035,0.0003781314007937
12422b43,eval,0.0004289349017199,0.0007167188450694
12997ef3,eval,0.0009267337736673,0.0016053672879934
12eac192,eval,0.0004314914403948,0.0009743583505041
136b0064,eval,0.0012900717556476,0.0024392502382397
13713586,eval,0.0036722389049828,0.0089754192158579
137f0df0,eval,0.0008702475461177,0.0011538625694811
140c817e,eval,0.0033910905476659,0.0059521049261093
14754a24,eval,0.0007465833332389,0.001394186518155
15113be4,eval,0.0011387014528736,0.0018181971972808
15663ba9,eval,0.001462212530896,0.0024032194633036
15696249,eval,0.0018440549029037,0.0027072250377386
16b78196,eval,0.0027526121120899,0.0086200255900621
17b80ad2,eval,0.0009845271706581,0.0034019697923213
17cae0c1,eval,0.0010202194098383,0.0012457488337531
18419cfa,eval,0.0004883773508481,0.0018390979385003
184a9768,eval,0.001892763422802,0.0070333420298993
195ba7dc,eval,0.0006859516142867,0.000699755270034
1990f7a8,eval,0.0013858873862773,0.0014321747003123
19bb5feb,eval,0.0002041091793216,0.0002090387570206
1a2e2828,eval,6.694468174828216e-05,7.487550465157256e-05
1a6449f1,eval,0.0016400286694988,0.003323606448248
1acc24af,eval,0.0002856725768651,0.0004345399502199
1c02dbbe,eval,0.0031622252427041,0.0077002765610814
1c0d0a4b,eval,0.0012506867060437,0.0026163158472627
1c56ad9f,eval,0.0014000538503751,0.0026888267602771
1d0a4b61,eval,0.0035000629723072,0.0046467301435768
1d398264,eval,0.0021497549023479,0.0033337932545691
1da012fc,eval,0.0014737657038494,0.0036040626000612
1e81d6f9,eval,0.0003543084603734,0.0004748910723719
1e97544e,eval,0.0026467607822269,0.0036593549884855
2037f2c7,eval,0.0010434655705466,0.000965210434515
2072aba6,eval,0.0008399116341024,0.000968670588918
20818e16,eval,0.0017225877381861,0.0030808101873844
20981f0e,eval,0.0011140629649162,0.0016614691121503
212895b5,eval,0.0028561006765812,0.0031705272849649
21f83797,eval,0.0029046272393316,0.005064960103482
22a4bbc2,eval,0.0008161049336194,0.0016441078623756
25094a63,eval,0.0059866365045309,0.0068668858148157
2546ccf6,eval,0.0006100583705119,0.0014999903505668
256b0a75,eval,0.0116750402376055,0.0225990153849124
2685904e,eval,0.0007167570292949,0.0009939476149156
2697da3f,eval,0.0028696106746792,0.0062486850656569
2753e76c,eval,0.0006909421063028,0.0007198023959062
27a77e38,eval,0.0001037839101627,0.0001872349384939
27f8ce4f,eval,0.0020636995323002,0.0026276712305843
281123b4,eval,0.0006681539816781,0.0006855627871118
292dd178,eval,0.0005400728550739,0.0018208982655778
29700607,eval,0.0010793182300403,0.0022140978835523
2a5f8217,eval,0.0004811651306226,0.0010501927463337
2b01abd0,eval,0.0008462559781037,0.0016742727020755
2c0b0aff,eval,0.0019751626532524,0.0023245203774422
2c737e39,eval,0.0004868695395998,0.0009236505138687
2f0c5170,eval,0.001293133245781,0.0016365625197067
310f3251,eval,0.0023721805773675,0.0031019740272313
3194b014,eval,0.0004175421490799,0.0004853981663472
319f2597,eval,0.0048550148494541,0.0058569223619997
31adaf00,eval,0.0007410573889501,0.0012020968133583
31d5ba1a,eval,0.0003847720799967,0.0003897159476764
32e9702f,eval,0.0007114064064808,0.0019184759585186
332efdb3,eval,0.0009589424007572,0.0025116452015936
3391f8c0,eval,0.0010801112512126,0.0018726814305409
33b52de3,eval,0.0040996791794896,0.0057886950671672
3490cc26,eval,0.0017428733408451,0.0038657151162624
34b99a2b,eval,0.000470627710456,0.0005598585121333
351d6448,eval,0.0005079109687358,0.0016764405881986
358ba94e,eval,0.000950931047555,0.0011322788195684
37d3e8b2,eval,0.0040013869293034,0.0054931929334998
3979b1a8,eval,0.0033245019149035,0.0046557765454053
3a301edc,eval,0.001366529148072,0.0116139305755496
3b4c2228,eval,0.0001240537094417,0.0001788601948646
3d31c5b3,eval,0.0006052408134564,0.0007398203597404
3ed85e70,eval,0.0041867643594741,0.0028588080313056
3ee1011a,eval,0.0017876784550026,0.0022860036697238
3f23242b,eval,0.001548234722577,0.007585291750729
40f6cd08,eval,0.0043266443535685,0.0202539153397083
414297c0,eval,0.0028640322852879,0.0052119940519332
423a55dc,eval,0.000740187766496,0.0015416413079947
42918530,eval,0.0007433480932377,0.0025391930248588
42a15761,eval,0.0004200062539894,0.0006036787526682
4364c1c4,eval,0.0011367177357897,0.0015937145799398
456873bc,eval,0.001300064031966,0.003101143753156
45737921,eval,0.0009941214229911,0.0008090759511105
45bbe264,eval,0.0022598044015467,0.0061872089281678
477d2879,eval,0.0061479345895349,0.0081193884834647
47996f11,eval,0.0062072351574897,0.0085080619901418
48131b3c,eval,0.0011451651807874,0.0025352544616907
4852f2fa,eval,0.000738208356779,0.0008145721512846
48f8583b,eval,0.0015812385827302,0.0029981413390487
4aab4007,eval,0.0049473913386464,0.0063920989632606
4acc7107,eval,0.0014315386069938,0.0018224514788016
4b6b68e5,eval,0.0023798944894224,0.0119146099314093
4c177718,eval,0.0010164936538785,0.0013391034444794
4cd1b7b2,eval,0.0002334465098101,0.0002818326465785
4e45f183,eval,0.0026939848903566,0.0045933402143418
4e469f39,eval,0.0003551380650606,0.0010675032390281
4f537728,eval,0.0021233293227851,0.0039926953613758
4ff4c9da,eval,0.0011780259665101,0.0021617186721414
505fff84,eval,0.0004295501275919,0.0009043422760441
506d28a5,eval,0.0004163426056038,0.0005911051994189
50a16a69,eval,0.0068044536747038,0.0017606292385607
50aad11f,eval,0.0013940559001639,0.0019702313002198
50f325b5,eval,0.0009304417180828,0.0014832037268206
516b51b7,eval,0.0010447751265019,0.0031429715454578
